id,conversation_id,date,user_id,username,mentions,hashtags
1392262791143120901,1392253890402258944,2021-05-12,498089899,shiftygeek,[],[]
1392261187069386752,1392250262887145475,2021-05-12,389889247,marmitey_good,[],[]
1392247708497313792,1391765116601962497,2021-05-12,15203791,paulminors,[],[]
1392214600557363203,1392212658737328129,2021-05-12,949540380676009984,reefstewartnz,[],['bitcoin']
1392195912152215553,1392092159948382210,2021-05-12,973730096182788096,dgb_chilling,[],[]
1392181887049764866,1392175111290118145,2021-05-12,108423626,m_charalambous,[],[]
1392089117928787972,1392089117928787972,2021-05-12,30325257,thecryptolark,[],['bitcoin']
1392071355529523202,1392070476093181954,2021-05-11,4718237894,bipoker,[],[]
1392055611601219585,1392055611601219585,2021-05-11,1147661495280390144,cerberu21014829,[],"['bitcoin', 'cardano', 'algorand', 'ethereum']"
1392044476487462912,1391770600834695174,2021-05-11,1147661495280390144,cerberu21014829,[],['bitcoin']
1392043166275051520,1392043166275051520,2021-05-11,36624001,lordfusitua,"[{'screen_name': 'blackbitcoinuk', 'name': 'black bitcoin uk', 'id': '1362569869296885762'}, {'screen_name': 'lrosethomas', 'name': 'lawrence rose thomas', 'id': '1194181548167311361'}, {'screen_name': 'ahmedabdelmutti', 'name': 'ahmed abdelmutti', 'id': '1633198112'}, {'screen_name': 'bpepatricia', 'name': 'patricia.bpe', 'id': '1370467427792920579'}, {'screen_name': 'youngbloodindus', 'name': 'youngblood industries', 'id': '19220077'}, {'screen_name': 'flextimecrypto', 'name': 'cryptoprosncons', 'id': '1295026764838830081'}, {'screen_name': 'clubhouse', 'name': 'clubhouse', 'id': '1242240513811480576'}]",[]
1392040115501899779,1391792385961648144,2021-05-11,1147661495280390144,cerberu21014829,"[{'screen_name': 'labrahodl9', 'name': 'labrahodl', 'id': '1386449712421736450'}, {'screen_name': 'bitcoinganacci', 'name': 'bitcoin ganacci', 'id': '1382803882275921922'}, {'screen_name': 'btcgandalf', 'name': '₿itcoin gandalf 🟩', 'id': '1359483955695681538'}]",['bitcoin']
1392035981100941314,1392030108274159619,2021-05-11,1147661495280390144,cerberu21014829,[],['bitcoin']
1392030864566071296,1392030108274159619,2021-05-11,1361146227786711043,momodigitalart1,[],[]
1392010518664290306,1392010518664290306,2021-05-11,300159896,tokkinms,[],"['hustlehardfam', 'cryptotrader', 'tradingmentor', 'levelup', 'bitcoin']"
1392002044664315906,1392002044664315906,2021-05-11,112322360,hroethgar,[],[]
1391996935440015361,1391996935440015361,2021-05-11,1313565071239389184,rfoliaki,[],['bitcoin']
1391993428070653953,1391966112234016768,2021-05-11,4718237894,bipoker,[],['bitcoin']
1391978986922668035,1391978986922668035,2021-05-11,310293042,havertzesque,[],[]
1391971073730695171,1391971073730695171,2021-05-11,677063,hamishmacewan,[],['bitcoin']
1391970570518990850,1386527271750492161,2021-05-11,677063,hamishmacewan,[],['bitcoin']
1391964867469340673,1391964867469340673,2021-05-11,82501774,tylerban,[],['bitcoin']
1391963093853302784,1391963093853302784,2021-05-11,1378211727796412421,st4c31,[],[]
1391952972167397377,1391952972167397377,2021-05-11,991122186650955777,mzzkwambo,[],"['blockchain', 'latenightthoughts', 'bitcoin', 'nfts', 'mondaynoblues']"
1391941585378676740,1391912184968617985,2021-05-11,1338536228627603456,btcechoz,[],[]
1391937389652856837,1391937389652856837,2021-05-11,949663175141715968,thecrryptolarkk,[],"['bitcoin', 'crypto', 'altcoin', 'defi']"
1391935311005982725,1391583294211379207,2021-05-11,1147661495280390144,cerberu21014829,[],['bitcoin']
1391927213230989313,1391916164041912321,2021-05-11,928805985677750272,xstephenelliott,[],[]
1391923276792811522,1391923276792811522,2021-05-11,10401512,jnaylor,"[{'screen_name': 'techrepublic', 'name': 'techrepublic', 'id': '6486602'}]",[]
1391920805907374082,1391920805907374082,2021-05-11,82501774,tylerban,[],"['crypto', 'sats', 'bitcoin']"
1391894091487617024,1391894091487617024,2021-05-11,82501774,tylerban,[],['bitcoin']
1391884269866209281,1391883072199606273,2021-05-11,1147661495280390144,cerberu21014829,[],"['bitcoin', 'lumber']"
1391866299224002561,1391850051778002950,2021-05-11,1364125326,themastrmarinr,"[{'screen_name': 'halvingtracker', 'name': 'halving tracker', 'id': '1350187523759251456'}]",[]
1391861899738771459,1391805477785309184,2021-05-11,1264346043895779328,ay_jay_aj77nz,[],[]
1391857973908054019,1391857973908054019,2021-05-11,3068658085,anshul9andy,"[{'screen_name': 'jrnycrypto', 'name': 'jrny crypto', 'id': '952087880918228992'}]","['bitcoin', 'tothemoonandbeyond', 'altseason', 'cryptonews']"
1391849827152011264,1391816112153714688,2021-05-11,1147661495280390144,cerberu21014829,"[{'screen_name': 'michael_saylor', 'name': 'michael saylor', 'id': '244647486'}]",['bitcoin']
1391843000586694657,1391843000586694657,2021-05-11,1147661495280390144,cerberu21014829,"[{'screen_name': 'billmaher', 'name': 'bill maher', 'id': '19697415'}]",['bitcoin']
1391842011720962050,1391842011720962050,2021-05-11,1361146227786711043,momodigitalart1,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'bankofamerica', 'name': 'bank of america', 'id': '204881628'}, {'screen_name': 'whitehouse', 'name': 'the white house', 'id': '1323730225067339784'}, {'screen_name': 'thebitcoinconf', 'name': 'bitcoin 2021', 'id': '1069702634960052224'}, {'screen_name': 'bitcoin', 'name': 'bitcoin', 'id': '357312062'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'bbcworld', 'name': 'bbc news (world)', 'id': '742143'}, {'screen_name': 'aljazeera_world', 'name': 'al jazeera world', 'id': '861390829'}, {'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}, {'screen_name': 'theenquirer', 'name': 'theenquirer', 'id': '18465560'}, {'screen_name': 'usatoday', 'name': 'usa today', 'id': '15754281'}, {'screen_name': 'wsjournal', 'name': 'wallstreetjournal', 'id': '32948574'}]",[]
1391840738321723392,1391817766584324112,2021-05-11,1147661495280390144,cerberu21014829,"[{'screen_name': 'defichain', 'name': 'defichain', 'id': '1122081544930127872'}]","['defi', 'bitcoin']"
1391840132999823366,1391840132999823366,2021-05-11,1361146227786711043,momodigitalart1,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'bankofamerica', 'name': 'bank of america', 'id': '204881628'}, {'screen_name': 'whitehouse', 'name': 'the white house', 'id': '1323730225067339784'}, {'screen_name': 'thebitcoinconf', 'name': 'bitcoin 2021', 'id': '1069702634960052224'}, {'screen_name': 'bitcoin', 'name': 'bitcoin', 'id': '357312062'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'bbcworld', 'name': 'bbc news (world)', 'id': '742143'}, {'screen_name': 'aljazeera_world', 'name': 'al jazeera world', 'id': '861390829'}, {'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}, {'screen_name': 'theenquirer', 'name': 'theenquirer', 'id': '18465560'}]",[]
1391823972812066820,1391823972812066820,2021-05-11,172128335,diegdez,[],"['dogecoin', 'hodl', 'dogetothemoon', 'doge', 'dogearmy']"
1391800659096215552,1391800659096215552,2021-05-11,882587199681826820,jackellis2345,"[{'screen_name': 'shopping_io', 'name': 'shopping.io', 'id': '1301587672230756352'}]","['altcoin', 'altseason', 'bitcoin', 'spi', 'ethereum', 'cryptocurrency', 'crypto']"
1391740960476827651,1391740960476827651,2021-05-11,2849398098,vanuatutech,[],"['technews', 'techtips']"
1391721209704816645,1391660969433108480,2021-05-10,1257437814955708417,newbitcoinuser1,[],[]
1391697393897283585,1391694810877251586,2021-05-10,1147661495280390144,cerberu21014829,[],[]
1391695330152837121,1391695330152837121,2021-05-10,220333492,merxplat,[],[]
1391679123425095682,1391617160045154306,2021-05-10,34592834,nicksdjohnson,[],[]
1391675276061405185,1391675276061405185,2021-05-10,1147661495280390144,cerberu21014829,"[{'screen_name': 'grantrobertson1', 'name': 'grant robertson', 'id': '24149001'}, {'screen_name': 'reservebankofnz', 'name': 'reserve bank of nz', 'id': '25927487'}]","['bitcoin', 'nzpol']"
1391672016822935552,1391617160045154306,2021-05-10,34592834,nicksdjohnson,[],[]
1391671498377621504,1391459032398016516,2021-05-10,1147661495280390144,cerberu21014829,"[{'screen_name': 'defichain', 'name': 'defichain', 'id': '1122081544930127872'}]","['defi', 'bitcoin']"
1391668076941221895,1391617160045154306,2021-05-10,34592834,nicksdjohnson,[],[]
1391666082608390144,1391666082608390144,2021-05-10,1375651697339494401,cryptokiwi9,[],"['btc', 'bitcoin', 'satsto1dollar', 'sats', 'usa', 'uk', 'india', 'nigeria', 'europe', 'canada', 'mexico', 'brazil', 'philippines', 'thailand', 'china', 'malaysia', 'africa', 'japan', 'australia', 'pakistan']"
1391660698019586052,1391658322961522690,2021-05-10,23415168,tinus_huyser,[],[]
1391651643867865090,1391651643867865090,2021-05-10,1100732639709880321,angstyarmo,[],[]
1391636684538667009,1391636684538667009,2021-05-10,1437969134,kyle_milner,[],[]
1391633230248374273,1391382396377911296,2021-05-10,1147661495280390144,cerberu21014829,[],"['cyberhornet', 'honeybadger', 'bitcoin']"
1391631084278861829,1391631084278861829,2021-05-10,1147661495280390144,cerberu21014829,[],['bitcoin']
1391620860402802691,1391620860402802691,2021-05-10,82501774,tylerban,[],['bitcoin']
1391613382139187201,1391613382139187201,2021-05-10,1295888033112305664,bizzygainz,[],['btc']
1391607144173105152,1391403344602750980,2021-05-10,1306821801964572672,unclebo05435478,[],[]
1391598575977603076,1391587427286847489,2021-05-10,30325257,thecryptolark,[],[]
1391587718031806468,1391587427286847489,2021-05-10,30325257,thecryptolark,[],[]
1391587427286847489,1391587427286847489,2021-05-10,30325257,thecryptolark,[],"['ethereum', 'bitcoin']"
1391580575765450752,1391220544918286339,2021-05-10,69190199,tveastman,[],[]
1391579982204313601,1391579982204313601,2021-05-10,247502419,omaralsobky,[],[]
1391574419030437890,1391539614356287488,2021-05-10,82501774,tylerban,[],[]
1391546555086163969,1391546555086163969,2021-05-10,611550679,hcricch,[],['bitcoin']
1391520237594550272,1391487357522792450,2021-05-10,1338536228627603456,btcechoz,[],[]
1391517239367520256,1391517239367520256,2021-05-10,1356942638721601536,whiterobin15,"[{'screen_name': 'whiterobin15', 'name': 'whitney', 'id': '1356942638721601536'}, {'screen_name': 'jihanltfh', 'name': 'jihanltfh', 'id': '1295728333926277123'}, {'screen_name': 'awankicik', 'name': 'วินดิ☁️', 'id': '1263693935479681026'}, {'screen_name': 'oceangoddess_', 'name': 'send🌾', 'id': '1104588376873684994'}]","['airdrop', 'airdrops', 'airdropsinspector', 'binancesmartchain', 'bsc', 'bnb', 'bitcoin', 'crypto']"
1391516716690116615,1391516401412673536,2021-05-10,1147661495280390144,cerberu21014829,[],['bitcoin']
1391505759540682754,1391449901838393344,2021-05-10,391741361,conservative_nz,[],[]
1391500842017050624,1391184006255845377,2021-05-10,1264724098329899009,draperbrook,[],[]
1391497664601133065,1391487357522792450,2021-05-10,1338536228627603456,btcechoz,[],[]
1391496593807974403,1391487357522792450,2021-05-10,1338536228627603456,btcechoz,[],[]
1391488076728373248,1391487357522792450,2021-05-10,1338536228627603456,btcechoz,[],[]
1391465185949491201,1391465185949491201,2021-05-10,820002109189947392,dfsmilkman,[],"['gofundme', 'sheikhjarrah', 'palestinianslivesmatter']"
1391464595596918792,1391464194097176576,2021-05-10,820002109189947392,dfsmilkman,"[{'screen_name': 'binance', 'name': 'binance', 'id': '877807935493033984'}]",[]
1391438354604982276,1391438354604982276,2021-05-10,1108720138084188161,amarjit_ghar,"[{'screen_name': 'dogecoin', 'name': 'dogecoin', 'id': '2235729541'}, {'screen_name': 'bitcoin', 'name': 'bitcoin', 'id': '357312062'}, {'screen_name': 'ethereum', 'name': 'ethereum', 'id': '2312333412'}]",[]
1391410548508557314,1391104868144852992,2021-05-10,1257437814955708417,newbitcoinuser1,[],[]
1391393665390551045,1391393665390551045,2021-05-10,1247286930481405952,dexzeng,[],[]
1391373449797505026,1391373449797505026,2021-05-10,704145903360319488,xusernameherex,"[{'screen_name': 'politicomag', 'name': 'politico magazine', 'id': '1548489476'}]",[]
1391361637685235715,1391360997898670080,2021-05-09,18932689,amyherself,[],[]
1391327211026718721,1391327211026718721,2021-05-09,247502419,omaralsobky,[],"['crypto', 'bitcoin', 'doge']"
1391326861217566720,1391044927090413571,2021-05-09,1248126789248888832,ricardoafalla1,[],[]
1391321758142058499,1391321758142058499,2021-05-09,469174063,field_hamster,[],['nz']
1391320083461328898,1391245748923244547,2021-05-09,703073156,y_u_theprodigy,[],[]
1391319761288536066,1391247570865823745,2021-05-09,703073156,y_u_theprodigy,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[]
1391319171053522950,1391319171053522950,2021-05-09,300159896,tokkinms,[],"['hustlehardfam', 'instafood', 'cryptotrader', 'bitcoin', 'foodie']"
1391310834811420672,1391310834811420672,2021-05-09,1047064983442526210,anchoasinespina,[],[]
1391287815716044808,1391218834804248576,2021-05-09,37868222,lunnzies,[],[]
1391280244326166532,1391280244326166532,2021-05-09,82501774,tylerban,[],['bitcoin']
1391271232100651009,1391249677421531138,2021-05-09,2899859485,parresianz,[],[]
1391256714402574339,1383105674779971586,2021-05-09,2152130431,sadsadsadgooner,[],[]
1391252774604599305,1391238828321480709,2021-05-09,1147661495280390144,cerberu21014829,[],[]
1391243705126846464,1391243705126846464,2021-05-09,30325257,thecryptolark,[],"['bitcoin', 'dogecoin']"
1391231849406427137,1391231849406427137,2021-05-09,30325257,thecryptolark,[],['bitcoin']
1391231214866997251,1391231214866997251,2021-05-09,30325257,thecryptolark,[],['bitcoin']
1391230046799421442,1391230046799421442,2021-05-09,30325257,thecryptolark,[],['bitcoin']
1391222240167923714,1391194731837902854,2021-05-09,1364125326,themastrmarinr,[],[]
1391220544918286339,1391220544918286339,2021-05-09,69190199,tveastman,[],[]
1391213580893130753,1391194731837902854,2021-05-09,1364125326,themastrmarinr,[],[]
1391212614215106562,1391194731837902854,2021-05-09,1364125326,themastrmarinr,[],[]
1391212598071205890,1391212598071205890,2021-05-09,1368029864582733824,taigoyamagami,[],[]
1391208654490148867,1391194731837902854,2021-05-09,1364125326,themastrmarinr,[],[]
1391202777486012419,1391202777486012419,2021-05-09,543433472,jaspreet793,"[{'screen_name': 'coinmarketcap', 'name': 'coinmarketcap', 'id': '2260491445'}]","['safemoon', 'bitcoin']"
1391192938651131909,1391192938651131909,2021-05-09,922340086011764736,harrypfs,[],['bitcoin']
1391190350706794500,1391144111567114240,2021-05-09,1147661495280390144,cerberu21014829,[],"['bitcoin', 'sats']"
1391189042662764547,1391187861383393282,2021-05-09,1147661495280390144,cerberu21014829,[],['bitcoin']
1391183450627985408,1391183450627985408,2021-05-09,1313565071239389184,rfoliaki,[],['bitcoin']
1391177134454886402,1391177134454886402,2021-05-09,29893867,tatsie1973,[],['bitcoin']
1391173521334669315,1391173521334669315,2021-05-09,30325257,thecryptolark,[],"['bitcoin', 'ethereum', 'altcoins']"
1391172412226478083,1391172412226478083,2021-05-09,1264346043895779328,ay_jay_aj77nz,[],"['cryptocurrencies', 'bitcoin']"
1391171856925741058,1391142690956455940,2021-05-09,1147661495280390144,cerberu21014829,[],"['sats', 'bitcoin']"
1391168173999673345,1391168173999673345,2021-05-09,1337907387634630659,theplugstorenz,[],[]
1391166079674687491,1391106409530630149,2021-05-09,1147661495280390144,cerberu21014829,"[{'screen_name': 'obsoletedogma', 'name': ""matt o'brien"", 'id': '167518667'}]",['bitcoin']
1391161084661297154,1391161084661297154,2021-05-09,1375651697339494401,cryptokiwi9,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]","['snl', 'dogecoin', 'doge', 'dogearmy', 'dogefather', 'snldoge', 'dogetothemoon', 'elonmusk', 'elon', 'dogesnl']"
1391160521638879232,1390810707747241987,2021-05-09,1264346043895779328,ay_jay_aj77nz,"[{'screen_name': 'cooperlegal', 'name': 'cooper legal', 'id': '3296619391'}]",[]
1391155502671822849,1391102808770949120,2021-05-09,52342895,rudiprinsloo,[],[]
1391145362505805825,1390798327919251457,2021-05-09,1338536228627603456,btcechoz,[],['bitcoin']
1391143200748937225,1390775273776459777,2021-05-09,1338536228627603456,btcechoz,"[{'screen_name': 'fold_app', 'name': 'fold 🥏', 'id': '2561575478'}]",['bitcoin']
1391132775734988802,1391132775734988802,2021-05-09,1390863915299520512,almostdiedbroke,[],['bitcoin']
1391120236225601537,1391034268311293954,2021-05-09,39047189,bevanmccabe,[],[]
1391110770201567233,1391110442995658757,2021-05-09,788427348026810368,deepsayskaizen,[],[]
1391095015548416003,1391002858229690372,2021-05-09,1152336597326499840,fxknsxit,[],[]
1391039866788515848,1391039866788515848,2021-05-09,163590817,humblyarrogant1,[],[]
1391022805588844548,1391022805588844548,2021-05-09,72353726,ed_coutu,[],['bitcoin']
1390990699332464641,1390990699332464641,2021-05-08,247502419,omaralsobky,[],['bitcoin']
1390967006166409221,1390890138641698819,2021-05-08,722805549243346945,burnyourships09,"[{'screen_name': 'namicommunicate', 'name': 'nami', 'id': '24178302'}]",[]
1390959058987872264,1390959058987872264,2021-05-08,922340086011764736,harrypfs,[],['bitcoin']
1390950951167483906,1390950951167483906,2021-05-08,30325257,thecryptolark,[],['bitcoin']
1390942838662209538,1390937854386135042,2021-05-08,922340086011764736,harrypfs,[],[]
1390941930628947968,1390928045800886275,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390938481937960961,1390928045800886275,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390937606381215750,1390928045800886275,2021-05-08,1147661495280390144,cerberu21014829,[],[]
1390927380588503040,1390927380588503040,2021-05-08,2585943930,thecryptolarki,[],"['crypto', 'bitcoin', 'ethereum']"
1390926348357488640,1390544249058304003,2021-05-08,922340086011764736,harrypfs,[],[]
1390925506149699588,1390918837357355010,2021-05-08,1147661495280390144,cerberu21014829,"[{'screen_name': 'freedomofpress', 'name': 'freedom of the press', 'id': '606776750'}]",['bitcoin']
1390923383060131840,1390918837357355010,2021-05-08,1147661495280390144,cerberu21014829,[],[]
1390922454550282241,1390918837357355010,2021-05-08,1147661495280390144,cerberu21014829,[],[]
1390921965901213698,1390918837357355010,2021-05-08,1147661495280390144,cerberu21014829,[],[]
1390919860113211393,1390918837357355010,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390915798818979848,1390885179149873158,2021-05-08,1147661495280390144,cerberu21014829,[],[]
1390914559435632641,1390716836518498307,2021-05-08,3413875994,green_guppy_nz,[],[]
1390907474924892160,1390907474924892160,2021-05-08,30325257,thecryptolark,[],"['crypto', 'bitcoin', 'ethereum']"
1390903079000854528,1384147146773962755,2021-05-08,1359233871670370304,juliet95172831,[],['uphold']
1390902826059005952,1390650840172670977,2021-05-08,1366935546786836480,bellapetitenz,[],[]
1390901821837766663,1390896173553053696,2021-05-08,1147661495280390144,cerberu21014829,[],"['stackingsats', 'hodling', 'bitcoin']"
1390899996220805126,1390896173553053696,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390898795399946244,1390898795399946244,2021-05-08,1375651697339494401,cryptokiwi9,[],"['bitcoin', 'btc', 'bitcoincash', 'usa', 'uk', 'india', 'nigeria', 'europe', 'canada', 'mexico', 'brazil', 'philippines', 'thailand', 'china', 'malaysia', 'africa', 'japan', 'australia', 'pakistan']"
1390892897466155013,1390892897466155013,2021-05-08,15203791,paulminors,[],['bitcoin']
1390884737430933509,1390884737430933509,2021-05-08,972952234240569349,fenil_savani10,[],"['blockchain', 'bitcoin', 'dogecoin', 'tech', 'technews', 'cryptocurrency', 'doge', 'technologynews', 'dogearmy']"
1390881142073565184,1390881142073565184,2021-05-08,677063,hamishmacewan,"[{'screen_name': 'nydig_btc', 'name': 'nydig', 'id': '1349478596591681536'}, {'screen_name': 'bridgewater', 'name': 'bridgewater associates', 'id': '65388157'}]",['bitcoin']
1390877332009721857,1390561388855132160,2021-05-08,1147661495280390144,cerberu21014829,"[{'screen_name': 'lagarde', 'name': 'christine lagarde', 'id': '304909941'}]",['bitcoin']
1390871392778817540,1390871392778817540,2021-05-08,82501774,tylerban,[],['bitcoin']
1390868758244167682,1390863932982706183,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390867137640603651,1390863932982706183,2021-05-08,1147661495280390144,cerberu21014829,[],['bitcoin']
1390852870749126660,1390852870749126660,2021-05-08,1147661495280390144,cerberu21014829,[],"['bitcoin', 'defichain', 'defi']"
1390845758031601665,1390845758031601665,2021-05-08,703073156,y_u_theprodigy,[],[]
1390829106892136452,1390823048048259076,2021-05-08,922340086011764736,harrypfs,[],[]
1390810284584013826,1390796219421650944,2021-05-08,3363845759,brettsargentnz,[],[]
1390805427865014272,1390785209365266435,2021-05-08,922340086011764736,harrypfs,[],['bitcoin']
1390774953025294336,1390774953025294336,2021-05-08,2170081,alexdong,"[{'screen_name': 'jack', 'name': 'jack', 'id': '12'}]",[]
1390771333047341058,1390741477228220417,2021-05-08,82501774,tylerban,[],[]
1390761590148927488,1390761590148927488,2021-05-08,677063,hamishmacewan,[],"['bitcoin', 'bitcoin', 'bitcoin']"
1390759085960679425,1390759085960679425,2021-05-08,15773993,berenddeboer,[],[]
1390749547354214400,1390749547354214400,2021-05-08,820820455,oldtownclyde,[],['bitcoin']
1390739086290276352,1390661052535218179,2021-05-08,23415168,tinus_huyser,[],[]
1390695784782381057,1390437912060338184,2021-05-08,1227018012835942403,realbarbarien,[],[]
1390688598735872003,1390437912060338184,2021-05-08,1227018012835942403,realbarbarien,[],[]
1390676405394939904,1390676405394939904,2021-05-08,57579159,ethshiba,[],[]
1390672331949809666,1390672331949809666,2021-05-08,192733606,olliedale,"[{'screen_name': 'jordanclindsey', 'name': 'jordan lindsey', 'id': '18593581'}]","['bitcoin', 'conquerthemarkets']"
1390667334008770562,1390667334008770562,2021-05-08,36624001,lordfusitua,[],['bitcoin']
1390662738599317505,1390662738599317505,2021-05-08,2849398098,vanuatutech,[],"['technews', 'techtips']"
1390655002587197445,1390650840172670977,2021-05-08,3260025924,tisrabadshah,[],[]
1390632801842593794,1390558509461295106,2021-05-07,973730096182788096,dgb_chilling,[],[]
1390623498494562305,1390315777937522694,2021-05-07,1147661495280390144,cerberu21014829,[],['bitcoin']
1390612507509747713,1390429624383856642,2021-05-07,37531278,robsuisted,[],[]
1390611916653924352,1390393531555065861,2021-05-07,304899834,jarrodirwin,"[{'screen_name': 'alexsaundersau', 'name': 'alex saunders 🇦🇺👨\u200d🔬', 'id': '621816317'}, {'screen_name': 'redfoxlabs_io', 'name': 'redfox_labs', 'id': '1008974106375548928'}, {'screen_name': 'bennydoda01', 'name': 'bitcoin benny', 'id': '282283702'}]",[]
1390611164439072770,1390611164439072770,2021-05-07,820820455,oldtownclyde,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",[]
1390608333829283842,1390413950710333441,2021-05-07,1147661495280390144,cerberu21014829,[],['bitcoin']
1390604892968996868,1390604892968996868,2021-05-07,3300146672,hexdefined,[],[]
1390602540375494658,1390602540375494658,2021-05-07,281874271,jlopes_44,[],[]
1390599029571031041,1390583230370258946,2021-05-07,1147661495280390144,cerberu21014829,[],['bitcoin']
1390586614863208451,1390586614863208451,2021-05-07,30325257,thecryptolark,[],['bitcoin']
1390586562690248712,1390586562690248712,2021-05-07,2718191653,colinskyvegan,[],[]
1390584039170482181,1390576189899747329,2021-05-07,1366605253374668802,nik49893793,[],[]
1390580914128883714,1390580914128883714,2021-05-07,1387799626154233870,thecryptoclub_,[],"['bitcoin', 'ethereum', 'cardano', 'chainlink', 'xlm', 'atom']"
1390580678668931077,1390546443908403202,2021-05-07,13190222,borland,[],[]
1390569677399617544,1390387665195831301,2021-05-07,55158882,mjwhitehead,[],[]
1390569371039256582,1390569371039256582,2021-05-07,1375651697339494401,cryptokiwi9,[],"['bitcoin', 'btc', 'bitcoincash', 'usa', 'uk', 'india', 'nigeria', 'europe', 'canada', 'mexico', 'brazil', 'philippines', 'thailand', 'china', 'malaysia', 'africa', 'japan', 'australia', 'pakistan']"
1390563901884960770,1390247172860481538,2021-05-07,1002623497,dopeopo,[],[]
1390561046390317067,1390561046390317067,2021-05-07,1387799626154233870,thecryptoclub_,[],"['bitcoin', 'ethereum', 'cryptocurrency']"
1390557052930461698,1390546445845995528,2021-05-07,1169460404675698688,richard82799867,[],[]
1390555855150481415,1390553684199706624,2021-05-07,1147661495280390144,cerberu21014829,[],[]
1390542047933652994,1390542047933652994,2021-05-07,2849398098,vanuatutech,[],"['technews', 'techtips']"
1390541875082371074,1390541875082371074,2021-05-07,1387799626154233870,thecryptoclub_,[],['bitcoin']
1390535156885123073,1388068609742696450,2021-05-07,677063,hamishmacewan,[],['bitcoin']
1390530354486792194,1390382930237739010,2021-05-07,82501774,tylerban,[],[]
1390524213249908736,1390524057980850182,2021-05-07,30325257,thecryptolark,[],['bitcoin']
1390512148200058887,1390512148200058887,2021-05-07,30325257,thecryptolark,[],['bitcoin']
1390503775601782790,1390456874978496519,2021-05-07,15203791,paulminors,[],[]
1390499750114336769,1390499750114336769,2021-05-07,30325257,thecryptolark,[],"['dogecoin', 'bitcoin']"
1390486349514428421,1390486349514428421,2021-05-07,418317112,accentshift,[],[]
1390473493783871488,1390420085366534148,2021-05-07,1147661495280390144,cerberu21014829,"[{'screen_name': 'saifedean', 'name': 'saifedean.com', 'id': '18469669'}]",['bitcoin']
1390465174553784320,1390465174553784320,2021-05-07,3164767448,blackbullforex,[],"['crypto', 'bitcoindiamond', 'ethereumclassic', 'btc', 'eth', 'etc', 'bitcoin']"
1390462397408710657,1390462397408710657,2021-05-07,1253607832278065152,leonardshong,"[{'screen_name': 'dogecoin', 'name': 'dogecoin', 'id': '2235729541'}]",[]
1390440344018243585,1390440344018243585,2021-05-07,1147661495280390144,cerberu21014829,"[{'screen_name': 'federalreserve', 'name': 'federal reserve', 'id': '26538229'}]","['bitcoin', 'tether', 'ethereum', 'defi']"
1390440316784693250,1390440316784693250,2021-05-07,1367757386132332546,speech_nz,[],['bitcoin']
1390436625239343105,1390436625239343105,2021-05-07,36624001,lordfusitua,[],['bitcoin']
1390435827340087297,1390433151885918208,2021-05-07,922340086011764736,harrypfs,[],['bitcoin']
1390434151287848961,1390434151287848961,2021-05-07,1147661495280390144,cerberu21014829,"[{'screen_name': 'federalreserve', 'name': 'federal reserve', 'id': '26538229'}]","['bitcoin', 'hyperinflation', 'inflation', 'stacksats', 'hodl']"
1390426323768672256,1390426323768672256,2021-05-07,247502419,omaralsobky,[],['bitcoin']
1390415978295545858,1390415978295545858,2021-05-07,2849398098,vanuatutech,[],"['technews', 'techtips']"
1390413799740612610,1390099342720176134,2021-05-07,234333259,sandrapearsall,[],[]
1390387665195831301,1390387665195831301,2021-05-07,24586517,danxduran,[],[]
1390368773828333570,1390368773828333570,2021-05-07,742096901760114689,bex_stevenson,[],[]
1390368353110269952,1390368353110269952,2021-05-07,1313565071239389184,rfoliaki,[],"['bitcoin', 'btc']"
1390353224536891393,1390353224536891393,2021-05-07,812034590537818112,comradezaco,[],[]
1390340037229826060,1390340037229826060,2021-05-07,891214526988795904,matthar21674472,"[{'screen_name': 'fortiguardlabs', 'name': 'fortiguard labs', 'id': '308483423'}]",['cryptocurrency']
1390299386060570628,1390286266122571781,2021-05-07,1147661495280390144,cerberu21014829,"[{'screen_name': 'barrickgold', 'name': 'barrick gold corporation', 'id': '17000169'}]",['bitcoin']
1390285519536459780,1390262533563555842,2021-05-07,995527773627265025,shadowlnz,[],[]
1390280355291226130,1390272165916913665,2021-05-07,719022746131271681,shortz111,[],[]
1390269472649498624,1390038230616002561,2021-05-06,45263350,camillicoelho,[],[]
